index,epsilon,pvalue,gene,product
POU4F1,0.3034455,0.016778785762397313,POU4F1,0.5386884289415256
TDG,0.2998133333333333,0.01600480201643825,TDG,0.5383897015371663
BPIFB4,0.249482,0.0070331888641255004,BPIFB4,0.5370967549315989
CYP2C19,0.24319200000000005,0.006212197357883128,CYP2C19,0.5366651024854941
PRRC2B,0.3066333333333333,0.017820265652290692,PRRC2B,0.5363280171390816
PGM2,0.4740021666666666,0.0740147590132779,PGM2,0.5359455616528986
NFIX_P1,0.2788933333333333,0.012005457394416262,NFIX,0.5356484734049994
C5orf60,0.3324233333333333,0.02450994481334753,C5orf60,0.5354201903918401
ZNF282,0.31110000000000004,0.01901116550961717,ZNF282,0.535400380117159
ORAI2,0.6119033333333332,0.1352207447682438,ORAI2,0.5317174868040782
LCE1C,0.2844333333333333,0.013610850768526096,LCE1C,0.5307852323707928
SOSTDC1,0.40108,0.048022822606153585,SOSTDC1,0.5288449634166708
OR4D1_ENST00000268912.5,0.2763333333333333,0.01219984775159263,OR4D1,0.5288040644501902
ZNF573,0.30526,0.018610181480268103,ZNF573,0.5281759293268221
C1QTNF9B-AS1,0.3234833333333333,0.02352776394395108,C1QTNF9B-AS1,0.5267665180414305
MAP2K7,0.30204499999999995,0.01821661715181475,MAP2K7,0.5254170241582337
